Age,Beijin,Tianjin,Hebei,Shanxi1,Neimenggu,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guagnxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi,Gansu,Qinghai,Ningxia,Xinjiang,Gender,Hukou
43,105386.9148,53903.50338,229690.9931,132130.7674,112533.5947,206957.0408,118483.3879,168635.4631,129350.8143,394643.8417,285802.7992,210907.9311,158771.5099,138076.4423,372844.7841,279211.7477,213724.6826,224062.0568,465988.5511,129770.1831,29274.84876,118664.2728,267721.6049,87293.96091,117768.4511,5316.282133,120208.4898,76559.5098,21413.04291,23624.85953,85242.66832,F,U
44,118188.6775,60460.85123,257815.3051,148281.5851,126281.8809,232149.6311,132936.182,189216.527,145086.3153,442842.6603,320719.8927,236726.6346,178171.3652,154997.5421,418399.5674,313364.4141,239819.0016,251497.1819,522731.1064,145657.4913,32853.37569,133165.0485,300482.3253,97977.88365,132204.8077,5966.971564,134912.6863,85916.54135,24029.81696,26504.90172,95642.82845,F,U
45,141723.9,83025.1616,280048.3862,150590.1901,128366.8266,296328.4698,148441.6023,220370.2348,170696.7449,427937.2605,315529.1621,223733.355,168144.5248,151889.621,428575.773,301180.5343,259087.3648,256172.0686,471339.4787,153277.9811,34952.95377,129443.4746,279092.0405,91121.34828,132167.4996,5214.63319,135279.5066,79366.55793,22458.50036,23440.95985,80111.88495,F,U
46,143748.2837,83969.54393,277107.0231,149888.5744,127914.4839,298861.7408,148693.984,220494.2733,172504.8621,426888.8457,314250.7194,221506.6948,167373.7707,149956.019,426910.9597,298865.8564,258638.7288,253452.3137,473688.4344,151658.9348,34675.20174,128935.0345,276734.8412,90294.09184,130335.9728,5165.581184,134376.016,79068.79349,22385.39997,23512.7603,80146.26038,F,U
47,170163.7398,99158.86001,321100.4622,174585.203,149138.7376,352084.9117,174153.8933,257994.7827,203575.7743,498187.4,366223.6519,256799.108,194964.2407,173416.8906,497589.2575,347181.951,302025.1828,293660.4979,556359.0606,175726.8971,40271.65143,150275.4873,321256.566,104761.9508,150574.478,5991.51707,156238.8182,92169.93137,26105.84067,27570.98347,93766.27313,F,U
48,118908.797,69544.72348,231665.7752,124991.7725,106615.3714,247816.8545,123657.1381,183457.1097,142917.9909,355642.7553,261984.3125,185138.5944,139568.1063,125487.5743,355881.1402,249550.4205,215406.3476,211900.5901,393378.1986,126792.5286,28956.77756,107484.7217,231147.5583,75440.4498,109122.8055,4316.44395,112153.8416,65909.48325,18655.83146,19542.33926,66687.64631,F,U
49,71666.79912,41681.69201,132924.6255,72579.14899,62050.71107,147719.5463,72725.35636,107651.2769,85528.93548,207434.1418,152313.8141,106349.0241,81055.55298,71670.71884,206973.9545,144017.359,125820.4717,121555.2483,232858.6977,72741.74059,16702.24509,62505.67025,133189.4209,43413.12486,62178.10707,2482.276951,64857.918,38342.02652,10863.68261,11524.32095,39121.39157,F,U
50,106047.7086,71316.28958,188219.5819,94655.49937,79805.59345,228122.4186,104473.9777,150246.0294,154001.1196,256700.0471,177935.4933,94962.08259,98105.43065,96125.80612,266257.9068,171210.3945,156403.9938,138268.9919,262358.2666,87987.26944,18245.33573,72893.58684,151464.594,47009.24285,67564.15473,2339.992653,91849.80012,42164.94776,10639.77989,12910.76468,40668.89977,F,U
51,94103.68649,63328.34277,168702.4732,84634.47289,71362.10044,202870.1392,93153.27903,134053.7361,136724.6116,229318.7966,159071.186,85041.27028,87754.50966,86246.87822,237965.2334,153273.5025,139635.9006,123950.4309,233814.2784,78871.53254,16339.18392,65101.98047,135619.028,42092.33941,60626.70538,2098.461814,82185.28985,37670.94781,9502.800874,11507.20713,36288.69431,F,U
52,118472.6624,79804.95737,215318.4924,107665.7556,90790.94826,256172.9446,118053.0134,170039.0093,172249.8568,291368.4936,202312.7628,108412.5639,111695.9262,110231.5855,302541.478,195309.7436,177271.8192,158233.2966,296112.9934,100679.098,20829.50151,82689.22474,172852.522,53650.2946,77497.24054,2680.225771,104652.8929,47870.24757,12070.50846,14575.16376,46034.77707,F,U
53,126965.939,85607.76259,233851.5012,116562.5926,98303.11665,275349.7208,127337.5984,183572.7726,184724.4447,315074.9605,218982.611,117611.0541,120989.713,119878.9523,327352.8837,211790.5359,191540.9486,171887.0156,319192.025,109359.1046,22596.75582,89387.45698,187479.1603,58191.93876,84290.80343,2912.9169,113408.3395,51771.57854,13048.83847,15713.16447,49703.79392,F,U
54,115840.6634,78161.48973,215448.7846,107143.4642,90366.00644,251769.8692,116733.6443,168393.4734,168623.1228,289367.2791,201255.115,108267.3656,111255.5083,110551.2954,300774.3224,194904.296,175809.6715,158383.2757,292471.1324,100762.7122,20801.49609,82074.37045,172558.5111,53561.89553,77739.58343,2685.016733,104315.9051,47551.75402,11981.64357,14399.09977,45597.23236,F,U
55,116687.2022,76408.85609,219750.155,94073.2038,77122.8576,232721.14,113188.0424,156465.6697,172243.2512,317866.9985,192099.1932,141253.3547,105533.5264,105551.8178,317041.7437,214617.8453,179516.6644,174011.0468,282214.6356,102113.142,19374.17962,110164.9559,225527.3463,56362.97705,84206.76007,1981.681104,96359.43083,48298.75398,11165.56532,14939.80526,38939.19819,F,U
56,117937.6859,77209.16325,221524.1376,94883.82057,77795.9113,235069.6173,114255.6981,157918.0162,174063.4391,320710.0729,193781.4949,142396.5219,106451.8625,106380.4344,319809.3312,216385.0965,181153.6558,175403.4028,284918.2437,102935.1493,19536.28091,111136.778,227388.1637,56821.76967,84864.7184,1997.274,97178.05515,48725.73369,11263.91742,15080.14358,39299.41034,F,U
57,104036.0307,68211.58744,198650.6627,84800.52709,69481.09586,208172.1989,101598.0718,140554.6444,153689.127,286047.0667,173037.5111,127677.3434,95089.15008,95527.30415,285623.9475,193848.3368,161399.1319,157361.3491,253121.92,92319.56759,17487.21514,99200.36494,203684.5643,50933.45919,76223.94758,1793.306912,86916.26032,43487.35879,10054.95034,13412.76673,34985.23147,F,U
58,102220.0468,67072.31457,196794.0377,83867.97947,68693.71609,204941.8829,100227.5988,138723.4815,151077.5923,282616.0577,171060.5598,126476.2057,94018.86731,94698.68276,282385.1063,191941.7015,159377.0888,155924.4968,249592.9604,91463.08751,17308.192,98047.63597,201670.9659,50447.06204,75571.21439,1777.652984,85992.51191,42979.52448,9938.508127,13233.44439,34532.82305,F,U
59,87762.30123,57536.69139,167421.1752,71482.73546,58571.45008,175570.0703,85666.73471,118508.3597,129641.5821,241151.4097,145869.3992,107606.1928,80157.92395,80503.43381,240776.6094,163382.9891,136075.5448,132619.5994,213441.5876,77805.57191,14739.59068,83627.07926,171674.3358,42927.31041,64235.15818,1511.277587,73263.09552,36660.59901,8476.403368,11309.38949,29497.39888,F,U
60,78738.96747,51640.19445,162904.0724,66808.52258,56643.95028,154928.4402,82162.13645,118882.0486,117404.9973,247591.9811,147944.1166,109936.5554,73885.18108,80377.27029,239466.0177,162944.7224,141121.8078,136152.6818,206894.1083,74694.02176,13813.10312,80226.66693,174607.8672,46176.50535,63922.19418,1486.934725,73316.61976,39055.16571,8795.661055,11166.60602,37105.8821,F,U
61,73453.19008,48217.48093,153182.2805,62721.41413,53137.63244,144832.1378,76947.39616,111402.4102,109587.6639,232177.3204,138819.2213,103395.4408,69335.87751,75626.67589,224750.1174,153115.3998,132260.3472,128060.7391,193618.3032,70238.80963,12974.64026,75306.48408,164055.886,43400.52761,60134.57445,1397.895175,68840.18929,36640.71533,8251.432185,10456.24251,34763.5548,F,U
62,63379.60581,41629.38319,132854.1801,54342.34095,46016.0402,125139.7127,66563.05233,96404.86018,94594.38944,201011.2782,120232.8146,89685.25045,60056.8803,65616.2575,194688.4786,132737.7901,114464.51,111084.9422,167408.2036,60919.06881,11244.99085,65239.3597,142211.6258,37629.79587,52169.46815,1212.219189,59648.60467,31731.79512,7145.690647,9044.222953,30079.18762,F,U
63,60445.27889,39683.50783,126190.9849,51658.54415,43760.59381,119217.6957,63354.37635,91730.11947,90187.83489,191195.8347,114325.8835,85178.96038,57103.08483,62306.09808,185101.0843,126124.2136,108906.7445,105499.6617,159398.8577,57862.73071,10686.89075,62022.48867,135133.9872,35750.94093,49541.64927,1151.5472,56699.06455,30175.18379,6795.352465,8608.929686,28623.87551,F,U
64,55597.41547,36535.79316,117037.8371,47832.46096,40486.99262,109898.5352,58512.98968,84772.44388,83005.6449,176822.9674,105799.6346,79016.12873,52850.58933,57823.24628,171339.1947,116892.8842,100660.0503,97873.70712,147103.3465,53667.58953,9900.569806,57419.14686,125228.1102,33141.77879,45969.62159,1067.782033,52506.63585,27920.32557,6287.195472,7949.761763,26446.62045,F,U
65,51330.42395,31689.19993,96466.70276,43342.86454,40452.01708,106060.6736,53770.36251,79074.88347,61511.20965,160515.9424,81624.06284,80738.91168,46847.83602,50567.03866,152629.1859,107502.1679,85849.63663,82516.7372,124779.1672,53209.57635,9189.254165,53336.25039,119138.0065,33392.33407,45406.04445,1159.84269,52265.01674,30504.40941,7685.815497,8712.73948,32889.68623,F,U
66,48473.0815,29912.2467,90699.7407,40789.79864,38083.94533,100040.6426,50667.00061,74491.07141,58051.19319,151081.7673,76816.22753,75892.73642,44078.59815,47518.90336,143641.2707,101105.9856,80829.45936,77549.52938,117587.5986,50002.59067,8642.070972,50172.89421,112024.5296,31394.94002,42666.3177,1090.28186,49174.33214,28719.39941,7239.700087,8212.04704,30988.09924,F,U
67,45193.7655,27873.66967,84105.55684,37868.33574,35373.31455,93138.71789,47112.11714,69241.52805,54082.41347,140285.0662,71314.63277,70352.5334,40910.33578,44034.98017,133356.2879,93790.5767,75082.75546,71871.77829,109349.0993,46337.08148,8016.274722,46554.33764,103890.1792,29111.10191,39535.04883,1010.755916,45638.37648,26676.13205,6728.827507,7638.37818,28810.04135,F,U
68,45803.57342,28202.3335,83786.05976,37865.22786,35424.71191,93970.25256,47344.1935,69509.01532,54680.47248,140350.501,71309.31273,70013.33995,40871.1196,43774.70896,133354.743,93547.10142,75212.07084,71472.25488,109924.8334,46064.83072,7993.840876,46470.64342,103528.1422,28996.30984,39291.40776,1006.0906,45590.08598,26717.57039,6752.670477,7683.970491,28939.61122,F,U
69,45409.72573,27963.40725,83175.21043,37578.37799,35152.20282,93194.2798,46967.51393,68961.58166,54220.21908,139281.3916,70769.06489,69508.41714,40564.23734,43462.69505,132343.7897,92856.43957,74631.95037,70960.87847,109047.4324,45736.36845,7934.946397,46124.70356,102770.8609,28785.23224,39012.11531,998.8189132,45248.11843,26511.83785,6699.651986,7622.229973,28710.30064,F,U
70,53881.63885,26840.95188,79307.12607,38866.25805,35216.29129,98372.66773,46245.04761,69630.67393,52812.4927,130177.8252,68568.06091,63605.20355,41040.46242,43783.70439,123497.8768,86593.81183,66645.6544,74673.01008,110121.0223,46055.12111,9743.216358,41106.49323,92165.24428,29265.07169,38015.53077,708.4572546,45249.55654,24451.02736,6086.406753,6845.348633,24651.7461,F,U
71,47679.96057,23704.62421,68519.59398,33776.5707,30583.0754,86585.54058,40434.73561,60791.85035,46578.69813,112991.1222,59466.95558,54808.97757,35530.536,37636.40326,107117.0138,74946.73465,58018.63654,64265.67822,96142.35367,39642.35453,8400.285157,35601.41445,79578.73372,25264.27675,32676.00749,610.5802908,39284.41185,21286.83952,5308.805914,5993.658611,21525.57065,F,U
72,50892.71745,25329.33795,74106.29063,36412.61665,32982.68622,92691.33033,43444.23385,65369.90373,49807.92956,121892.3139,64180.47862,59364.27888,38384.1065,40819.82517,115600.7819,80978.69357,62486.82617,69655.25244,103382.5808,42963.29561,9095.752839,38452.48674,86097.04912,27336.20892,35441.11432,661.2679176,42373.83727,22925.66753,5711.558155,6434.806432,23144.77076,F,U
73,46596.8924,23196.10201,68020.51768,33401.99355,30257.867,84914.76464,39826.93438,59936.27936,45619.52045,111828.5199,58886.53523,54504.07218,35224.43434,37487.40746,106064.2743,74314.9558,57310.01937,63960.83492,94789.30308,39450.36038,8350.610417,35285.77122,79031.72962,25093.37351,32548.01523,607.1191377,38874.40753,21026.26641,5237.32051,5898.165046,21220.6329,F,U
74,45419.90153,22604.5507,66103.14982,32484.30285,29423.96015,82714.11935,38762.40363,58323.36083,44448.5863,108739.2853,57253.95712,52950.21324,34240.30065,36407.49679,103125.08,72236.09209,55747.61733,62127.61939,92238.4637,38320.38368,8113.087572,34301.58274,76797.9252,24383.60681,31610.14249,589.8226888,37801.58994,20453.15121,5095.778108,5741.52286,20649.94589,F,U
75,43161.53795,23266.86108,59957.13975,27916.15688,21781.89936,78086.72822,30937.17237,44203.77176,66306.10496,111026.7893,64942.1079,50524.00194,34527.11036,31958.02224,102761.7944,66386.81028,52703.35509,55627.51154,93829.62266,36867.68875,7302.728675,33560.56268,65946.54418,19906.31979,28231.29145,463.8988441,30692.38454,15066.50658,3452.341549,4185.638088,13478.59688,F,U
76,39133.46752,21108.62962,54876.1753,25489.0314,19879.18799,70921.47255,28173.72635,40264.6053,60172.34835,101390.9508,59330.74037,46278.76031,31565.84813,29277.64715,93912.68116,60734.89124,48082.78102,50979.30649,85531.13918,33788.0624,6688.371153,30646.5909,60331.95507,18219.09542,25883.84782,425.0565519,28018.16648,13741.25537,3148.758099,3809.983691,12282.46689,F,U
77,37403.92023,20189.21269,52978.85433,24545.32781,19134.09485,67912.43308,27055.56745,38676.09593,57568.6724,97654.59464,57169.66521,44715.61782,30438.56824,28293.69603,90522.62804,58608.49458,46263.47695,49283.65577,82221.16315,32665.2525,6461.697274,29515.90556,58219.51043,17588.87524,25034.634,410.8381586,26974.99829,13216.89249,3028.688786,3656.960176,11803.00788,F,U
78,31157.91254,16826.67487,44476.8875,20565.95898,16026.12109,56653.78502,22620.5703,32342.4249,47991.77893,81833.8792,47924.19926,37563.60157,25530.61507,23771.47407,75903.18098,49185.94665,38737.7475,41417.9747,68798.31087,27452.53919,5427.691493,24733.26499,48859.39945,14766.04338,21046.67207,345.2164174,22597.94621,11064.00798,2535.405283,3056.326148,9873.443388,F,U
79,26362.11627,14249.62594,38135.35685,17575.07862,13686.89782,48053.47701,19260.14693,27546.77072,40658.13931,69949.41138,40988.18186,32242.41754,21856.76247,20408.6931,64946.64474,42148.11966,33067.32304,35575.39206,58658.0189,23580.9432,4658.100827,21140.08183,41868.15107,12660.41175,18088.71887,296.4436156,19306.06534,9440.273014,2163.395231,2600.573191,8414.267842,F,U
80,25203.66279,14911.76668,37951.85532,15560.75252,10637.81917,46035.00527,17436.80142,22542.7351,50055.44082,80413.01693,44939.3619,33549.91379,25180.57986,20331.8308,70789.48063,40879.97331,29861.78364,35154.18747,65820.29166,23941.75818,5101.391036,23465.82937,44059.24556,11900.83036,18523.36139,243.4203947,14988.33375,6208.448199,1484.674273,1993.154865,5899.293534,F,U
81,19688.51418,11639.43021,29287.4255,12043.62621,8240.935239,35869.28,13543.48565,17506.674,39067.28775,62268.15317,34778.58155,25872.37329,19468.26812,15678.83861,54749.8496,31567.1749,23145.39379,27097.30395,51067.54385,18450.09601,3938.64938,18170.23317,34030.81924,9186.741799,14272.44224,187.8353035,11605.23755,4814.310011,1150.71586,1548.971068,4579.808797,F,U
82,18875.73756,11173.5572,28644.2793,11722.76755,8009.421655,34533.58263,13106.69226,16946.31111,37509.36139,60560.77094,33857.33675,25333.01016,18982.73085,15352.40987,53353.81358,30841.91813,22476.15402,26551.88356,49509.62902,18085.93857,3849.117412,17673.00698,33235.21364,8980.419629,13994.10065,183.7297137,11288.67591,4671.55343,1117.493428,1497.668536,4435.714569,F,U
83,15572.88466,9218.328767,23628.52478,9670.406172,6607.248894,28490.01318,10812.51849,13980.02992,30945.67008,49958.41003,27929.73636,20896.89494,15659.12434,12664.0153,44012.51079,25441.54686,18541.47648,21902.20711,40842.9817,14918.74484,3175.13701,14578.99123,27415.86626,7407.932573,11543.44501,151.5576146,9312.359492,3853.773271,921.8646131,1235.527628,3659.271574,F,U
84,12938.00054,7659.599476,19668.71253,8046.06262,5496.632923,23679.34663,8991.299849,11625.57102,25713.44652,41563.65623,23238.71429,17396.76426,13031.04708,10542.88113,36623.85057,21175.78408,15423.56825,18234.97442,33969.48396,12421.27439,2642.827733,12129.27888,22818.16361,6166.163854,9611.237214,126.159934,7747.668127,3205.492323,766.8484994,1027.330432,3043.158633,F,U
85,10881.97366,6422.085538,15907.1252,6282.144472,3788.600126,18639.42992,6580.52058,8649.622139,26832.45928,41344.02354,23568.74126,17292.17348,12102.05398,9903.549121,33747.15882,19625.02982,14691.87029,16361.60738,35040.94505,11839.90405,2650.684391,10743.50591,20665.04827,4432.38025,8136.46517,106.7345937,6394.440274,2691.667891,592.8952599,741.0021451,2229.158139,F,U
86,9087.486428,5362.912821,13277.72645,5244.236555,3162.863468,15564.15084,5494.145439,7221.588474,22406.93649,34514.38608,19675.14709,14433.51493,10102.40695,8266.121599,28171.38906,16381.21584,12265.37307,13656.42462,29255.14432,9882.228674,2212.541484,8968.883227,17249.86418,3699.931039,6791.095876,89.09541325,5338.263439,2247.163694,494.9708133,618.7077178,1861.083908,F,U
87,7290.884785,4303.788533,10702.43587,4223.012316,2545.364727,12499.47247,4417.647273,5807.192597,17982.86783,27785.03503,15841.13683,11636.5682,8136.72898,6666.059792,22687.20899,13202.84658,9870.303752,11012.94042,23530.25143,7970.103513,1783.350291,7219.387673,13898.69736,2980.637826,5477.405076,71.78520881,4296.464793,1807.964047,398.3362142,497.1838309,1496.937767,F,U
88,6126.69653,3613.787335,8870.64583,3510.237641,2119.653027,10473.04379,3688.289071,4847.014487,15097.09196,23115.7433,13173.85472,9638.708985,6759.467652,5517.252839,18853.77369,10945.89703,8220.607203,9115.077145,19627.5615,6594.683291,1478.256707,6008.162952,11533.26825,2474.590961,4531.351969,59.57161083,3576.866408,1506.756663,331.7131583,415.8306449,1248.543646,F,U
89,5067.836159,2992.297275,7473.067723,2945.990374,1774.579808,8696.710677,3077.281077,4045.609424,12503.69929,19377.33506,11049.0643,8127.040176,5677.295077,4656.803965,15827.84939,9218.228116,6881.081698,7693.446491,16395.81194,5568.306511,1245.201535,5034.263317,9701.182445,2080.122681,3827.006488,50.10452951,2995.69357,1260.154193,277.7128109,346.1303741,1043.093519,F,U
90,3744.313761,1867.503469,5137.504368,1903.688084,1256.507854,5650.672756,2070.567072,2747.770667,10581.90373,16242.57284,8381.393307,5352.966284,5012.935677,3428.417925,12970.79949,8072.395903,4544.852959,5573.996489,15467.10341,5641.840108,1306.726422,4104.992503,8169.827984,1646.987198,2846.280994,47.27451432,2173.725499,789.5394367,152.2626945,224.3805126,869.2960862,F,U
91,2643.461408,1316.000273,3547.762887,1318.145689,875.5799542,3966.505825,1445.017427,1916.708356,7451.157275,11288.48567,5821.654915,3692.088152,3477.179117,2368.213677,9003.273315,5575.465399,3165.666516,3845.644691,10784.63771,3884.402284,900.5204636,2853.053396,5656.011679,1138.006462,1959.83034,32.30085985,1511.247421,549.7053176,105.5325381,156.7567233,604.9842661,F,U
92,2131.720967,1060.878981,2849.275205,1059.159865,704.3828019,3195.275349,1162.805721,1542.238412,6005.819389,9076.843723,4680.572159,2964.51279,2794.914513,1902.059506,7237.651026,4477.908864,2546.500082,3087.975813,8676.965038,3117.883279,722.9454848,2294.099107,4544.595786,914.0539525,1573.117447,25.88942517,1215.241727,442.1537568,84.81330286,126.1667538,486.5797725,F,U
93,1594.29678,792.987104,2116.82381,787.5320152,524.7520205,2385.652269,866.6614887,1149.293943,4488.211542,6756.664096,3483.536558,2201.62119,2079.261143,1413.229334,5385.536764,3326.970468,1896.850531,2293.514643,6465.371501,2314.253768,536.7616802,1707.712279,3378.940367,679.2026821,1167.679775,19.17101802,904.7021519,329.3104748,63.08125746,94.06430643,362.3530382,F,U
94,1196.552377,595.7851902,1609.215986,597.7406867,396.8118487,1796.383704,654.7877148,868.5664174,3373.561387,5117.204341,2639.168773,1674.871922,1576.53621,1074.159591,4081.77553,2528.911574,1434.734069,1744.483402,4887.304257,1762.411342,408.5433358,1293.318239,2564.875835,516.1555263,889.1970454,14.66606311,685.0440643,249.1460412,47.85150302,71.02491009,274.2111142,F,U
95,903.5272418,476.8018783,1181.014548,339.3598223,273.6629165,1393.061974,543.236345,693.5205235,2234.735945,3319.421854,1611.938668,1227.493282,1284.38292,806.6522609,3042.325059,2091.608839,1298.774042,1404.764853,4280.931415,1814.812532,339.605676,1063.629421,2144.900695,405.1113623,810.796383,11.55822011,532.0059298,177.2715701,19.30012294,73.13832084,269.6553797,F,U
96,710.3305356,374.7645911,920.3348667,264.9559548,213.9131016,1092.93827,425.05361,542.59371,1755.249823,2593.278626,1258.561725,956.2583639,1002.398186,628.5828678,2375.922857,1630.394738,1015.498783,1094.881803,3348.632193,1412.731851,264.7046767,831.7406345,1673.259411,315.9429685,631.2996214,9.04369383,415.6748787,138.6234391,15.03559666,57.34187377,211.0567491,F,U
97,537.5597754,283.7054253,705.4148535,202.5282028,163.2358389,829.5752148,323.8886424,413.5078572,1330.128711,1980.460653,961.9842173,733.2767955,766.6442134,481.8169728,1815.433648,1249.154072,774.6007465,838.9975846,2552.707629,1084.490007,202.8251539,634.3247351,1280.532357,241.8865558,484.4659974,6.891247711,317.3933295,105.7207892,11.52940561,43.56758152,160.7517872,F,U
